,id,full_text,entities,created_at,favourite,retweets,language,geo,in_reply
1947,1235347289935208448,"I'm grateful that over 125 elected officials and leaders from across the country have endorsed our campaign in the last few days. Now, I'm hoping to get your endorsement.

If you're with me, let me know by adding your name today: https://t.co/gnaFCAUzju https://t.co/FKLhU4xAzV","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gnaFCAUzju', 'expanded_url': 'http://JoeBiden.com/Join', 'display_url': 'JoeBiden.com/Join', 'indices': [230, 253]}], 'media': [{'id': 1235344179875717122, 'id_str': '1235344179875717122', 'indices': [254, 277], 'media_url': 'http://pbs.twimg.com/media/ESTT81EWoAAtTu3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESTT81EWoAAtTu3.jpg', 'url': 'https://t.co/FKLhU4xAzV', 'display_url': 'pic.twitter.com/FKLhU4xAzV', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235347289935208448/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 23:32:00,12198,3234,en,,
1948,1235339488802594828,"America was built on the simple idea that we're all created equal—but we've never lived up to it. We've had to fight for it. And we've got to recognize the women who have kept the fires of justice and equality blazing, lighting the way forward for us all. #WomensHistoryMonth","{'hashtags': [{'text': 'WomensHistoryMonth', 'indices': [256, 275]}], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-04 23:01:00,16607,3115,en,,
1949,1235322880314892288,Most Americans don't want the false promise of a revolution — they want results. https://t.co/8ElpMRChuc,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1235320148556476421, 'id_str': '1235320148556476421', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1235320148556476421/img/1rppUj9OdXwQF0Ey.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1235320148556476421/img/1rppUj9OdXwQF0Ey.jpg', 'url': 'https://t.co/8ElpMRChuc', 'display_url': 'pic.twitter.com/8ElpMRChuc', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235322880314892288/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 21:55:00,10714,2175,en,,
1950,1235307108117221378,"We need judges who will respect Roe v. Wade as the law, and we need a Congress that will protect reproductive rights. If I'm president, that leadership will start at the top.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-04 20:52:20,5239,912,en,,939091.0
1951,1235307106682777607,"There is an assault on abortion access, and today it has reached the Supreme Court. It's time for our leaders to stand up for women's rights. https://t.co/RFEUC1YLjM","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RFEUC1YLjM', 'expanded_url': 'https://twitter.com/NPR/status/1235195563429302274', 'display_url': 'twitter.com/NPR/status/123…', 'indices': [142, 165]}]}",2020-03-04 20:52:19,9130,2225,en,,
1952,1235297357648015361,"Thank you, Maine! https://t.co/scy7BwVQCy","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/scy7BwVQCy', 'expanded_url': 'https://twitter.com/politico/status/1235280809701105664', 'display_url': 'twitter.com/politico/statu…', 'indices': [18, 41]}]}",2020-03-04 20:13:35,14123,1889,en,,
1953,1235261222854856704,"I have said it many times in this campaign. This nation will be able to overcome four years of Donald Trump. But if this man is reelected, we won’t recognize this country in a few years.

We have to get Trump out of the White House.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-04 17:50:00,67900,11569,en,,
1954,1235231527191093250,".@MikeBloomberg, I can’t thank you enough for your support—and for your tireless work on everything from gun safety reform to climate change. This race is bigger than candidates and bigger than politics. It’s about defeating Donald Trump, and with your help, we’re gonna do it.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MikeBloomberg', 'name': 'Mike Bloomberg', 'id': 16581604, 'id_str': '16581604', 'indices': [1, 15]}], 'urls': []}",2020-03-04 15:52:00,77765,11958,en,,
1955,1235218114461212672,"I'm Joe Biden and I'm running a campaign that chooses: Hope over fear. Unity over division. Truth over lies.

And to supporters of Pete, Amy, and Beto: last night was your win too — and I’m here to earn your vote. So join us: https://t.co/Wye3ZV9uuQ https://t.co/oDTZsrcMFi","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Wye3ZV9uuQ', 'expanded_url': 'https://joe.link/2sgKNCV', 'display_url': 'joe.link/2sgKNCV', 'indices': [226, 249]}], 'media': [{'id': 1235216278903803904, 'id_str': '1235216278903803904', 'indices': [250, 273], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1235216278903803904/img/vZtJ9ZBCvrWX5XKL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1235216278903803904/img/vZtJ9ZBCvrWX5XKL.jpg', 'url': 'https://t.co/oDTZsrcMFi', 'display_url': 'pic.twitter.com/oDTZsrcMFi', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235218114461212672/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 14:58:42,20255,4605,en,,
1956,1235094384493727744,"Thank you, Texas! https://t.co/QjmWecyyFD","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QjmWecyyFD', 'expanded_url': 'https://twitter.com/NBCNews/status/1235092762183086085', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [18, 41]}]}",2020-03-04 06:47:02,32575,4379,en,,
1957,1235094180097122304,"Call it a W. Thank you, Texas. https://t.co/iXFI1ys9wi","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1235094125868969986, 'id_str': '1235094125868969986', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/ESPvkEyXcAIbhpm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESPvkEyXcAIbhpm.jpg', 'url': 'https://t.co/iXFI1ys9wi', 'display_url': 'pic.twitter.com/iXFI1ys9wi', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235094180097122304/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1154, 'resize': 'fit'}}}]}",2020-03-04 06:46:14,18108,2749,en,,
1958,1235075499145064448,"Team, because of you we had an incredible Super Tuesday. Now, it's time to focus on beating Donald Trump. We can get him out of the White House with your help.

Please chip in a few dollars to help us win this thing: https://t.co/Fxrb2ujqWM https://t.co/AOwK3JKR2i","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Fxrb2ujqWM', 'expanded_url': 'https://joe.link/39hQLng', 'display_url': 'joe.link/39hQLng', 'indices': [217, 240]}], 'media': [{'id': 1235073095125389313, 'id_str': '1235073095125389313', 'indices': [241, 264], 'media_url': 'http://pbs.twimg.com/media/ESPdP2GWsAAKzfV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESPdP2GWsAAKzfV.jpg', 'url': 'https://t.co/AOwK3JKR2i', 'display_url': 'pic.twitter.com/AOwK3JKR2i', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235075499145064448/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 05:32:00,19778,4416,en,,
1959,1235067575710765057,"I want to thank our incredible supporters and volunteers across the country. Your faith in our campaign — especially when the pundits and the media counted us out — means the world to me. Let’s go win this, together. https://t.co/ddCTPg9WZZ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1235066819268009984, 'id_str': '1235066819268009984', 'indices': [217, 240], 'media_url': 'http://pbs.twimg.com/media/ESPW3UVXcAIzrOM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESPW3UVXcAIzrOM.jpg', 'url': 'https://t.co/ddCTPg9WZZ', 'display_url': 'pic.twitter.com/ddCTPg9WZZ', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235067575710765057/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 677, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 384, 'resize': 'fit'}, 'large': {'w': 1276, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 05:00:31,11128,1996,en,,
1960,1235055833894883328,"Let’s unite.

Let’s beat Donald Trump.

And let’s take back this country!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-04 04:13:51,50710,7683,en,,
1961,1235054319239483394,"You lost tonight, @realDonaldTrump. Democrats around the country are fired up. We are decent, brave, and resilient people. We are better than you. Come November, we are going to beat you. https://t.co/gjZcrcCDlX","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [18, 34]}], 'urls': [{'url': 'https://t.co/gjZcrcCDlX', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1235046124328755200', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [188, 211]}]}",2020-03-04 04:07:50,94627,14810,en,,
1962,1235052234116714498,"Thank you, Massachusetts! https://t.co/CkA2gy1RPo","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CkA2gy1RPo', 'expanded_url': 'https://twitter.com/NBCNews/status/1235051916494868482', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [26, 49]}]}",2020-03-04 03:59:33,11813,1606,en,,
1963,1235052111358046208,"Thanks, Obama. https://t.co/kBXnvbJ9ND","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1235051851420241920, 'id_str': '1235051851420241920', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/ESPJUBSXkAEaBvk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESPJUBSXkAEaBvk.jpg', 'url': 'https://t.co/kBXnvbJ9ND', 'display_url': 'pic.twitter.com/kBXnvbJ9ND', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235052111358046208/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 03:59:04,15963,2638,en,,
1964,1235049205275791360,"The press and the pundits declared us dead — but tonight has made clear that we are very much alive. We're building the campaign that can unite the party and beat Donald Trump — but we need your help to do it.

Chip in to keep this momentum going: https://t.co/QgjqRYLxiB","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QgjqRYLxiB', 'expanded_url': 'https://secure.actblue.com/donate/biden2020_fr_q12020-social12?refcode=social-tw-202000303stvictory&utm_medium=social12&utm_source=tw&utm_campaign=202000303stvictory', 'display_url': 'secure.actblue.com/donate/biden20…', 'indices': [248, 271]}]}",2020-03-04 03:47:31,4695,1065,en,,
1965,1235044874908393472,I'm about to take the stage from California. Tune in to watch live: https://t.co/nIysK0qPFK,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nIysK0qPFK', 'expanded_url': 'https://www.pscp.tv/w/cS3GyjFvUEVMQkJiT2xyS2R8MXlOeGFRTWJOQU54apnQZrXXvn0JCTuiO0-Gf6DRkJ2TaLUnoOly9sqnTBxN', 'display_url': 'pscp.tv/w/cS3GyjFvUEVM…', 'indices': [68, 91]}]}",2020-03-04 03:30:18,1665,221,en,,
1966,1235042035070947328,"Thank you, Minnesota! https://t.co/BqKfvLOJDy","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BqKfvLOJDy', 'expanded_url': 'https://twitter.com/NBCNews/status/1235041906502955010', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [22, 45]}]}",2020-03-04 03:19:01,13946,1872,en,,
1967,1235038793528274945,"Thank you, Arkansas! https://t.co/IUn2901eMw","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IUn2901eMw', 'expanded_url': 'https://twitter.com/NBCNews/status/1235038498232643585', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [21, 44]}]}",2020-03-04 03:06:08,11393,1588,en,,
1968,1235027778048864261,#Joementum https://t.co/3UhSdLUT4Y,"{'hashtags': [{'text': 'Joementum', 'indices': [0, 10]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1235026538455760898, 'id_str': '1235026538455760898', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/ESOy4n8XsAA8kra.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESOy4n8XsAA8kra.jpg', 'url': 'https://t.co/3UhSdLUT4Y', 'display_url': 'pic.twitter.com/3UhSdLUT4Y', 'expanded_url': 'https://twitter.com/JoeBiden/status/1235027778048864261/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-04 02:22:22,28724,6589,und,,
1969,1235026811068633090,"Thank you, Oklahoma! https://t.co/R6XtWWVZNZ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/R6XtWWVZNZ', 'expanded_url': 'https://twitter.com/NBCNews/status/1235026513885409282', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [21, 44]}]}",2020-03-04 02:18:32,13948,1893,en,,
1970,1235024814756098048,"Thank you, Tennessee! https://t.co/3DkJm6k941","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3DkJm6k941', 'expanded_url': 'https://twitter.com/NBCNews/status/1235024604600487937', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [22, 45]}]}",2020-03-04 02:10:36,17305,2389,en,,
1971,1235007787161317378,"Thank you, Alabama! https://t.co/TXjtTF8n9r","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TXjtTF8n9r', 'expanded_url': 'https://twitter.com/NBCNews/status/1235007110565580806', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [20, 43]}]}",2020-03-04 01:02:56,17379,2507,en,,
1972,1235000018873896961,"Thank you, North Carolina! https://t.co/FnzuOADiBx","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FnzuOADiBx', 'expanded_url': 'https://twitter.com/NBCNews/status/1234999555516583936', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [27, 50]}]}",2020-03-04 00:32:04,23561,3235,en,,
1973,1234999833909329920,"Thank you, Virginia! https://t.co/bbIQ8p2edB","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bbIQ8p2edB', 'expanded_url': 'https://twitter.com/NBCNews/status/1234992088824995840', 'display_url': 'twitter.com/NBCNews/status…', 'indices': [21, 44]}]}",2020-03-04 00:31:20,14591,2110,en,,
1974,1234981882091098115,We are better than this moment and so much better than this president. It's time we get up and take back our country. https://t.co/YnqtWumt52,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1234980606930542592, 'id_str': '1234980606930542592', 'indices': [118, 141], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1234980606930542592/img/BJZSpVXzr3L8cDun.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1234980606930542592/img/BJZSpVXzr3L8cDun.jpg', 'url': 'https://t.co/YnqtWumt52', 'display_url': 'pic.twitter.com/YnqtWumt52', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234981882091098115/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-03 23:20:00,9368,2170,en,,
1975,1234957974528937985,"Senator @AmyKlobuchar said it best, ""It is time to turn back the division and the hate and the exclusion and the bitterness — and it is time to work together.""

If you're in Minnesota — or any Super Tuesday state — go vote today! https://t.co/0CJ35fGH7w","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amyklobuchar', 'name': 'Amy Klobuchar', 'id': 33537967, 'id_str': '33537967', 'indices': [8, 21]}], 'urls': [], 'media': [{'id': 1234952415029473282, 'id_str': '1234952415029473282', 'indices': [230, 253], 'media_url': 'http://pbs.twimg.com/media/ESNvmxKWkAENg7V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESNvmxKWkAENg7V.jpg', 'url': 'https://t.co/0CJ35fGH7w', 'display_url': 'pic.twitter.com/0CJ35fGH7w', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234957974528937985/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-03 21:45:00,7801,1621,en,,
1976,1234947405071536129,"Whether you live in Maine or California — or any Super Tuesday state in between — I’m asking for your vote today. Together, we can beat Donald Trump and set our nation on a new path.

Head to https://t.co/Hy8C4n0lUk to confirm your polling location and get out and vote! https://t.co/nR6yukLMRy","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Hy8C4n0lUk', 'expanded_url': 'http://IWillVote.com', 'display_url': 'IWillVote.com', 'indices': [192, 215]}], 'media': [{'id': 1234945511142154242, 'id_str': '1234945511142154242', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/ESNogAoXUAAIPmc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESNogAoXUAAIPmc.jpg', 'url': 'https://t.co/nR6yukLMRy', 'display_url': 'pic.twitter.com/nR6yukLMRy', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234947405071536129/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 677, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 384, 'resize': 'fit'}, 'large': {'w': 1276, 'h': 720, 'resize': 'fit'}}}]}",2020-03-03 21:03:00,4663,1179,en,,
1977,1234927020913627140,"If you want a Democratic nominee who can:

- Beat Donald Trump
- Keep Nancy Pelosi as Speaker and hold the House
- Take the US Senate and state legislatures

Then this is your campaign.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-03 19:42:00,37505,6344,en,,
1978,1234895060635934720,"This is a critical, critical moment. But don't just take it from me. Momentum is growing, chip in $5, $10 now to keep us going: https://t.co/RTC8a5uwxg https://t.co/OMNhp9OeQe","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RTC8a5uwxg', 'expanded_url': 'https://joe.link/3cxRiDR', 'display_url': 'joe.link/3cxRiDR', 'indices': [128, 151]}], 'media': [{'id': 1234891652537384961, 'id_str': '1234891652537384961', 'indices': [152, 175], 'media_url': 'http://pbs.twimg.com/media/ESM4Ez4XYAArI0O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESM4Ez4XYAArI0O.jpg', 'url': 'https://t.co/OMNhp9OeQe', 'display_url': 'pic.twitter.com/OMNhp9OeQe', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234895060635934720/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-03-03 17:35:00,7953,2250,en,,
1979,1234879205675954176,"Recorded this last night but couldn't have said it any better myself, @BetoORourke. If you live in any state that's voting on Super Tuesday — today is your day.

Let's go win this thing, folks! Head over to https://t.co/Hy8C4n0lUk to find your polling location now. https://t.co/zmqnyX0gvz","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BetoORourke', 'name': ""Beto O'Rourke"", 'id': 342863309, 'id_str': '342863309', 'indices': [70, 82]}], 'urls': [{'url': 'https://t.co/Hy8C4n0lUk', 'expanded_url': 'http://IWillVote.com', 'display_url': 'IWillVote.com', 'indices': [207, 230]}], 'media': [{'id': 1234865615908876293, 'id_str': '1234865615908876293', 'indices': [266, 289], 'media_url': 'http://pbs.twimg.com/media/ESMrQZ6W4AAbRA_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESMrQZ6W4AAbRA_.jpg', 'url': 'https://t.co/zmqnyX0gvz', 'display_url': 'pic.twitter.com/zmqnyX0gvz', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234879205675954176/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2020-03-03 16:32:00,9708,2521,en,,
1980,1234869139409379331,"Jill and I send our thoughts and prayers for the safety of Tennesseans affected by the tornado. Stay safe out there — and if you're voting today, be sure to follow @tndp for updates. https://t.co/HpdC2T38T0","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tndp', 'name': 'TN Democratic Party', 'id': 19916171, 'id_str': '19916171', 'indices': [164, 169]}], 'urls': [{'url': 'https://t.co/HpdC2T38T0', 'expanded_url': 'https://www.cnn.com/us/live-news/tennessee-tornado-march-2020/h_d93435a622dd44b1540771ed85502311', 'display_url': 'cnn.com/us/live-news/t…', 'indices': [183, 206]}]}",2020-03-03 15:52:00,5074,1029,en,,
1981,1234856304918663168,"We can't sit by and lose this country to Donald Trump. Today, we take it back — together.

Go vote: https://t.co/Hy8C4n0lUk https://t.co/0YgyJFr9YR","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Hy8C4n0lUk', 'expanded_url': 'http://IWillVote.com', 'display_url': 'IWillVote.com', 'indices': [100, 123]}], 'media': [{'id': 1234854933133975554, 'id_str': '1234854933133975554', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/ESMWb84XkAAxzEf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESMWb84XkAAxzEf.jpg', 'url': 'https://t.co/0YgyJFr9YR', 'display_url': 'pic.twitter.com/0YgyJFr9YR', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234856304918663168/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-03-03 15:01:00,5740,1643,en,,
1982,1234829880618930176,"Today’s the day! If you’re in a Super Tuesday state, head to https://t.co/Hy8C4n0lUk to confirm your polling location and make sure to get out and vote. https://t.co/zwgsMznvwW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Hy8C4n0lUk', 'expanded_url': 'http://IWillVote.com', 'display_url': 'IWillVote.com', 'indices': [61, 84]}], 'media': [{'id': 1234829500367753217, 'id_str': '1234829500367753217', 'indices': [153, 176], 'media_url': 'http://pbs.twimg.com/media/ESL-41-X0AEDh3p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESL-41-X0AEDh3p.jpg', 'url': 'https://t.co/zwgsMznvwW', 'display_url': 'pic.twitter.com/zwgsMznvwW', 'expanded_url': 'https://twitter.com/JoeBiden/status/1234829880618930176/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2020-03-03 13:16:00,5589,1525,en,,
1983,1234700024984068097,The last few days have made one thing very clear: We are building the campaign that will beat Donald Trump.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-03 04:40:00,21364,3071,en,,
1984,1234696250068324352,"Whether you supported Pete, Amy, Beto, or any other candidate in this race — know that there is a home for you in our campaign. I will do everything I can to earn your vote.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-03-03 04:25:00,50187,7161,en,,
1985,1234695405021036549,Seeing what this whole Whataburger thing is about with @BetoORourke ! https://t.co/rdjZUFC49y,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BetoORourke', 'name': ""Beto O'Rourke"", 'id': 342863309, 'id_str': '342863309', 'indices': [55, 67]}], 'urls': [{'url': 'https://t.co/rdjZUFC49y', 'expanded_url': 'https://www.pscp.tv/w/cSyBQzFvUEVMQkJiT2xyS2R8MVlxR29RblJiWGJ4dgDCe6nMTXHLSHbGB6ev1CRZO7480RI49kEgvGxk75tt', 'display_url': 'pscp.tv/w/cSyBQzFvUEVM…', 'indices': [70, 93]}]}",2020-03-03 04:21:38,11711,2356,en,,
1986,1234693733402267649,"Pete and Amy and Beto backed our campaign — now we need you. This is our moment to come together as a party to beat Donald Trump. If you're with us, chip in today to keep our momentum going: https://t.co/bmzd9pFztt","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bmzd9pFztt', 'expanded_url': 'https://secure.actblue.com/donate/biden2020_fr_q12020-social12?refcode=social-tw-20200302endorsements&utm_medium=social12&utm_source=tw&utm_campaign=20200302endorsements', 'display_url': 'secure.actblue.com/donate/biden20…', 'indices': [191, 214]}]}",2020-03-03 04:15:00,5802,1412,en,,
