,id,full_text,entities,created_at,favourite,retweets,language,geo,in_reply,date,time_of_day,tweet_length,hour,day_or_night,days_to_election
900,1299893494669094912,"The thugs who accosted Senator @RandPaul and his wonderful wife, Kelly, together with those who made threats to many other people who had just attended the Republican National Convention at the White House, must be sought out and immediately arrested. Well documented evidence!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RandPaul', 'name': 'Senator Rand Paul', 'id': 216881337, 'id_str': '216881337', 'indices': [31, 40]}], 'urls': []}",2020-08-30 02:15:34,153586,38150,en,,,2020-08-30 02:15:34,night,43,22,1,65
901,1299878894531739650,"Just returned to Washington from Louisiana &amp; Texas, after tours and discussions concerning Hurricane Laura. Thank you to @FEMA and ALL. God bless the families of those who perished!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fema', 'name': 'FEMA', 'id': 16669075, 'id_str': '16669075', 'indices': [125, 130]}], 'urls': []}",2020-08-30 01:17:33,118035,20803,en,,,2020-08-30 01:17:33,night,29,21,1,65
902,1299875840830910464,"Probably Shifty Schiff, but others also, LEAK information to the Fake News. No matter what or who it is about, including China, these deranged lowlifes like the Russia, Russia, Russia narrative. Plays better for them. @DNI_Ratcliffe doing a great job! https://t.co/44bRm8NFbB","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DNI_Ratcliffe', 'name': 'John Ratcliffe', 'id': 2847221717, 'id_str': '2847221717', 'indices': [218, 232]}], 'urls': [{'url': 'https://t.co/44bRm8NFbB', 'expanded_url': 'https://twitter.com/thehill/status/1299823611151355904', 'display_url': 'twitter.com/thehill/status…', 'indices': [252, 275]}]}",2020-08-30 01:05:25,45146,14128,en,,,2020-08-30 01:05:25,night,41,19,1,65
903,1299845420932235264,Watch Mark Levin NOW on @FoxNews. Topic: Mail-In Voting!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [24, 32]}], 'urls': []}",2020-08-29 23:04:32,64482,12614,en,,,2020-08-29 23:04:32,night,9,17,1,66
904,1299751373303545856,Trump Lands Major Endorsements From Democrat Mayors in Minnesota  https://t.co/ZmZgqwlimn Thank you so much. I will never let you down!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZmZgqwlimn', 'expanded_url': 'https://townhall.com/tipsheet/katiepavlich/2020/08/28/minnesota-mayors-from-democrat-strongholds-endorse-president-trump-n2575265', 'display_url': 'townhall.com/tipsheet/katie…', 'indices': [66, 89]}]}",2020-08-29 16:50:50,72141,20860,en,,,2020-08-29 16:50:50,afternoon,20,15,0,66
905,1299750159958511622,"....New Hampshire - and the big crowds - was great last night. Thank you! Heading now for Louisiana &amp; Texas to check out the damage done by Hurricane Laura. @FEMA &amp; @FEMA_Pete are, together with Law Enforcement and First Responders, doing a great job!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fema', 'name': 'FEMA', 'id': 16669075, 'id_str': '16669075', 'indices': [161, 166]}, {'screen_name': 'FEMA_Pete', 'name': 'Pete Gaynor', 'id': 67378554, 'id_str': '67378554', 'indices': [173, 183]}], 'urls': []}",2020-08-29 16:46:00,60019,12138,en,,25073877.0,2020-08-29 16:46:00,afternoon,44,1,0,66
906,1299750156519129095,"Now that Biden’s Polls are dropping fast, he has agreed to get out of his basement and start campaignin,“in ten days.” Sadly, that is a very slow reaction time for a President. Our beloved USA needs a much faster, smarter, and tougher response than that. Get out there today, Joe!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 16:46:00,159188,35124,en,,,2020-08-29 16:46:00,afternoon,50,23,0,66
907,1299738340388990977,https://t.co/CNH7hY8xWX,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299738213888688129, 'id_str': '1299738213888688129', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1299738213888688129/pu/img/RUSJisZ_iNZMWoYE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1299738213888688129/pu/img/RUSJisZ_iNZMWoYE.jpg', 'url': 'https://t.co/CNH7hY8xWX', 'display_url': 'pic.twitter.com/CNH7hY8xWX', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1299738340388990977/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-08-29 15:59:02,123828,34104,und,,,2020-08-29 15:59:02,afternoon,1,21,0,66
908,1299732426873135105,"..Even whether it’s dumb warmongers like John Bolton, social pretenders like Bob Woodward, who never has anything good to say, or an unstable niece, who was now rightfully shunned, scorned and mocked her entire life, and never even liked by her own very kind &amp; caring grandfather!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 15:35:33,47247,10090,en,,25073877.0,2020-08-29 15:35:33,afternoon,47,20,0,66
909,1299732423207301120,"About the only way a person is able to write a book on me is if they agree that it will contain as much bad “stuff” as possible, much of which is lies. It’s like getting a job with CNN or MSDNC and saying that “President Trump is great.” You have ZERO chance. FAKE NEWS!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 15:35:32,83980,18030,en,,,2020-08-29 15:35:32,afternoon,55,19,0,66
910,1299688064969854977,"I saved the Iron Range from the Obama Closure. We opened it up again, proudly. Also sent the National Guard the Minneapolis to squelch a big problem. It worked, and quickly!!! https://t.co/v8mkiawBy5","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/v8mkiawBy5', 'expanded_url': 'https://twitter.com/GOP/status/1299438030441402377', 'display_url': 'twitter.com/GOP/status/129…', 'indices': [176, 199]}]}",2020-08-29 12:39:16,51470,14131,en,,,2020-08-29 12:39:16,afternoon,32,18,0,66
911,1299686694380359680,Steve has my Complete and Total support. HE IS GREAT! https://t.co/Mbnp96Lu0x,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Mbnp96Lu0x', 'expanded_url': 'https://twitter.com/GOP/status/1299455926903111682', 'display_url': 'twitter.com/GOP/status/129…', 'indices': [54, 77]}]}",2020-08-29 12:33:49,32753,8750,en,,,2020-08-29 12:33:49,afternoon,11,17,0,66
912,1299686097618964480,Texas loves John! https://t.co/bkIBpvUKCP,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bkIBpvUKCP', 'expanded_url': 'https://twitter.com/GOP/status/1299470684813496320', 'display_url': 'twitter.com/GOP/status/129…', 'indices': [18, 41]}]}",2020-08-29 12:31:27,29599,7326,en,,,2020-08-29 12:31:27,afternoon,4,15,0,66
913,1299685474186006528,Esther is GREAT! https://t.co/ByRs6psFO1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ByRs6psFO1', 'expanded_url': 'https://twitter.com/GOP/status/1299474459762536448', 'display_url': 'twitter.com/GOP/status/129…', 'indices': [17, 40]}]}",2020-08-29 12:28:58,37925,9971,en,,,2020-08-29 12:28:58,afternoon,4,1,0,66
914,1299684861171687426,Dan has my Complete and Total Endorsement. We need Dan in Washington! https://t.co/yWCD1ALgpY,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yWCD1ALgpY', 'expanded_url': 'https://twitter.com/GOP/status/1299514633099907073', 'display_url': 'twitter.com/GOP/status/129…', 'indices': [70, 93]}]}",2020-08-29 12:26:32,28824,7554,en,,,2020-08-29 12:26:32,afternoon,13,23,0,66
915,1299684210094071809,Bill is GREAT! https://t.co/GUKijatlaZ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GUKijatlaZ', 'expanded_url': 'https://twitter.com/GOP/status/1299519754814844929', 'display_url': 'twitter.com/GOP/status/129…', 'indices': [15, 38]}]}",2020-08-29 12:23:57,24653,5950,en,,,2020-08-29 12:23:57,afternoon,4,20,0,66
916,1299682591549911040,Another Democrat run city. They are a real mess! https://t.co/i8Iu4h0TXp,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/i8Iu4h0TXp', 'expanded_url': 'https://twitter.com/GOPChairwoman/status/1299681406793265152', 'display_url': 'twitter.com/GOPChairwoman/…', 'indices': [49, 72]}]}",2020-08-29 12:17:31,39468,10344,en,,,2020-08-29 12:17:31,afternoon,10,17,0,66
917,1299681573713960960,"The Fake News doesn’t want to report these numbers. The @latimes and others believed the Crooked Dems before the real numbers came out. Too bad we don’t have honest reporting when it comes to “Trump”. Phony sources, they say anything and think they get away with it. November 3rd. https://t.co/gyHx898DXn","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'latimes', 'name': 'Los Angeles Times', 'id': 16664681, 'id_str': '16664681', 'indices': [56, 64]}], 'urls': [{'url': 'https://t.co/gyHx898DXn', 'expanded_url': 'https://twitter.com/GOPChairwoman/status/1299501811397730304', 'display_url': 'twitter.com/GOPChairwoman/…', 'indices': [281, 304]}]}",2020-08-29 12:13:28,35199,10713,en,,,2020-08-29 12:13:28,afternoon,50,15,0,66
918,1299679618111242243,"Great crowd, great people! https://t.co/ugL8yuvPrF","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ugL8yuvPrF', 'expanded_url': 'https://twitter.com/DanScavino/status/1299510227264442369', 'display_url': 'twitter.com/DanScavino/sta…', 'indices': [27, 50]}]}",2020-08-29 12:05:42,61578,13533,en,,,2020-08-29 12:05:42,afternoon,5,0,0,66
919,1299679053352513537,Thank you! https://t.co/4ciDcO151e,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4ciDcO151e', 'expanded_url': 'https://twitter.com/GOPChairwoman/status/1299538219445477377', 'display_url': 'twitter.com/GOPChairwoman/…', 'indices': [11, 34]}]}",2020-08-29 12:03:27,36140,7894,en,,,2020-08-29 12:03:27,afternoon,3,22,0,66
920,1299678590750142464,"My Campaign, despite all of the Fake News, Fake Books, and pathetic reporting written about me and it, has more spirit and enthusiasm than ever before, including the great and wonderful Campaign of 2016!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 12:01:37,121907,23803,en,,,2020-08-29 12:01:37,afternoon,34,21,0,66
921,1299676445128765440,"Wow! Despite the Democrats views across TV and online lie (Con!), we had 147.9 million, the Republican National Convention blew the Democrat National Convention  AWAY. Not even close! Just like their lies on Russia, Football (PLAY!) and everything else! NOVEMBER 3rd.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 11:53:05,122811,29225,en,,,2020-08-29 11:53:05,morning,41,20,0,66
922,1299673322775613440,The Democrats see chaos as their way while President Trump sees the Rule of Law. Mayor @kenblackwell Thank you Ken!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kenblackwell', 'name': 'Ken Blackwell', 'id': 17993620, 'id_str': '17993620', 'indices': [87, 100]}], 'urls': []}",2020-08-29 11:40:41,71022,14134,en,,,2020-08-29 11:40:41,morning,20,18,0,66
923,1299575308442652672,"Kenosha has been very quiet for the third night in a row or, since the National Guard has shown up. That’s the way it works, it’s all very simple. Portland, with a very ungifted mayor, should request help from the Federal Government. If lives are endangered, we’re going in!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 05:11:13,116449,25561,en,,,2020-08-29 05:11:13,morning,49,16,0,66
924,1299566257570709510,https://t.co/atXqNfBDMs,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/atXqNfBDMs', 'expanded_url': 'https://www.foxnews.com/politics/trump-campaign-millions-republican-national-convention.amp', 'display_url': 'foxnews.com/politics/trump…', 'indices': [0, 23]}]}",2020-08-29 04:35:15,50710,10976,und,,,2020-08-29 04:35:15,night,1,14,1,66
925,1299562199837478913,Disgraceful that Big Ten is not playing football. Let them PLAY!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 04:19:07,191563,27157,en,,,2020-08-29 04:19:07,night,11,0,1,66
926,1299561148493242368,How does the Fake News not include Online Streaming Numbers where Republicans blow the Dem Numbers away?,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 04:14:57,138371,26194,en,,,2020-08-29 04:14:57,night,17,22,1,66
927,1299559244593860608,"Great total numbers for the Republican National Convention. Blows Democrat National Convention away. Also, much bigger fund raising numbers!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 04:07:23,101642,18894,en,,,2020-08-29 04:07:23,night,19,20,1,66
928,1299520690454966272,https://t.co/qHKe1Xc0na https://t.co/Nl60A8BXpV,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qHKe1Xc0na', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1299471584336330754', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [0, 23]}], 'media': [{'id': 1299520635903778816, 'id_str': '1299520635903778816', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EgjTIhlVoAAjk2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgjTIhlVoAAjk2O.jpg', 'url': 'https://t.co/Nl60A8BXpV', 'display_url': 'pic.twitter.com/Nl60A8BXpV', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1299520690454966272/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 398, 'resize': 'fit'}}}]}",2020-08-29 01:34:11,42284,9881,und,,,2020-08-29 01:34:11,night,2,18,1,66
929,1299520405871316992,"If the incompetent Mayor of Portland, Ted Wheeler, doesn’t get control of his city and stop the Anarchists, Agitators, Rioters and Looters, causing great danger to innocent people, we will go in and take care of matters the way they should have been taken care of 100 days ago!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-29 01:33:03,145092,33196,en,,,2020-08-29 01:33:03,night,49,16,1,66
930,1299518320714985475,"Leading in Michigan, leading in Minnesota, leading all over. Sorry! https://t.co/VPgviJjKfk","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VPgviJjKfk', 'expanded_url': 'https://twitter.com/thereidout/status/1299508075393679360', 'display_url': 'twitter.com/thereidout/sta…', 'indices': [68, 91]}]}",2020-08-29 01:24:46,80360,18681,en,,,2020-08-29 01:24:46,night,11,14,1,66
931,1299506386288533504,https://t.co/2oXtoXyLOe,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299490940969791488, 'id_str': '1299490940969791488', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299490940969791488/img/RSVPxjkQC_KirN9Y.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299490940969791488/img/RSVPxjkQC_KirN9Y.jpg', 'url': 'https://t.co/2oXtoXyLOe', 'display_url': 'pic.twitter.com/2oXtoXyLOe', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299491975478075392/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299491975478075392, 'source_status_id_str': '1299491975478075392', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-29 00:37:20,34723,9049,und,,,2020-08-29 00:37:20,night,1,23,1,66
932,1299506298791235585,https://t.co/IP070XmAle,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299483007355695113, 'id_str': '1299483007355695113', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299483007355695113/img/1naPz3EpfWyFaqHo.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299483007355695113/img/1naPz3EpfWyFaqHo.jpg', 'url': 'https://t.co/IP070XmAle', 'display_url': 'pic.twitter.com/IP070XmAle', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299483272339169282/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299483272339169282, 'source_status_id_str': '1299483272339169282', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-29 00:36:59,37035,9293,und,,,2020-08-29 00:36:59,night,1,23,1,66
933,1299504507966029824,"THANK YOU NEW HAMPSHIRE! 
https://t.co/mUFKbq79Yu","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mUFKbq79Yu', 'expanded_url': 'https://www.pscp.tv/w/chhGvTEyMzE3NDF8MU9kSnJXb09nblB4WKhm2gzfhUq7PnSh9EXToUv8y0P7eKvvFfv8_Rwr1431?t=13m19s', 'display_url': 'pscp.tv/w/chhGvTEyMzE3…', 'indices': [26, 49]}]}",2020-08-29 00:29:52,54687,12987,en,,,2020-08-29 00:29:52,night,5,20,1,66
934,1299471584336330754,Landing in New Hampshire!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-28 22:19:03,92115,11445,en,,,2020-08-28 22:19:03,evening,4,19,1,67
935,1299471313128452097,"No, I want Big Ten, and all other football, back - NOW. The Dems don’t want football back, for political reasons, but are trying to blame me and the Republicans. Another LIE, but this is what we are up against! They should also open up all of their Shutdown States.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-28 22:17:58,160352,35312,en,,,2020-08-28 22:17:58,evening,50,18,1,67
936,1299452353662406656,Heading to New Hampshire!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-28 21:02:38,144513,17080,en,,,2020-08-28 21:02:38,evening,4,15,1,67
937,1299430289995956224,Thank you! #MAGA https://t.co/uuay66U5oI,"{'hashtags': [{'text': 'MAGA', 'indices': [11, 16]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uuay66U5oI', 'expanded_url': 'https://twitter.com/PastorDScott/status/1299137063095279616', 'display_url': 'twitter.com/PastorDScott/s…', 'indices': [17, 40]}]}",2020-08-28 19:34:58,60981,15019,en,,,2020-08-28 19:34:58,evening,4,1,1,67
938,1299404747099774978,https://t.co/XjI0JK0zXX,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299170912105885696, 'id_str': '1299170912105885696', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299170912105885696/img/g6W0klepgnYHx0H3.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299170912105885696/img/g6W0klepgnYHx0H3.jpg', 'url': 'https://t.co/XjI0JK0zXX', 'display_url': 'pic.twitter.com/XjI0JK0zXX', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299170970943598593/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299170970943598593, 'source_status_id_str': '1299170970943598593', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 17:53:28,43257,9146,und,,,2020-08-28 17:53:28,evening,1,23,1,67
939,1299404704175316992,https://t.co/x6vlVTtc9N,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299170136411320320, 'id_str': '1299170136411320320', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299170136411320320/img/7EBVACmK-UmZ-U_T.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299170136411320320/img/7EBVACmK-UmZ-U_T.jpg', 'url': 'https://t.co/x6vlVTtc9N', 'display_url': 'pic.twitter.com/x6vlVTtc9N', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299170219655651329/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299170219655651329, 'source_status_id_str': '1299170219655651329', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 17:53:17,33435,6993,und,,,2020-08-28 17:53:17,evening,1,21,1,67
940,1299404672999084033,https://t.co/WP1zsTCNkK,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299169099491180544, 'id_str': '1299169099491180544', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299169099491180544/img/C1wgvr-gkpW7DEZN.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299169099491180544/img/C1wgvr-gkpW7DEZN.jpg', 'url': 'https://t.co/WP1zsTCNkK', 'display_url': 'pic.twitter.com/WP1zsTCNkK', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299169254542135296/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299169254542135296, 'source_status_id_str': '1299169254542135296', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 17:53:10,33970,6797,und,,,2020-08-28 17:53:10,evening,1,19,1,67
941,1299404640983941121,https://t.co/6bv45IRCye,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299168291806752770, 'id_str': '1299168291806752770', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299168291806752770/img/w9aSDLylnz9ovQgA.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299168291806752770/img/w9aSDLylnz9ovQgA.jpg', 'url': 'https://t.co/6bv45IRCye', 'display_url': 'pic.twitter.com/6bv45IRCye', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299168412044873728/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299168412044873728, 'source_status_id_str': '1299168412044873728', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 17:53:02,72342,13985,und,,,2020-08-28 17:53:02,evening,1,17,1,67
942,1299391572384059397,"Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-28 17:01:07,204654,49812,en,,,2020-08-28 17:01:07,evening,43,16,1,67
943,1299345147294109697,Great Ratings &amp; Reviews Last Night. Thank you!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-28 13:56:38,228285,31219,en,,,2020-08-28 13:56:38,afternoon,8,15,0,67
944,1299165375830073344,https://t.co/PuqeF1ctDs,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299131911793774593, 'id_str': '1299131911793774593', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/EgdyVvuX0AAi2qM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgdyVvuX0AAi2qM.jpg', 'url': 'https://t.co/PuqeF1ctDs', 'display_url': 'pic.twitter.com/PuqeF1ctDs', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299164720436596738/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'source_status_id': 1299164720436596738, 'source_status_id_str': '1299164720436596738', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 02:02:17,94641,29257,und,,,2020-08-28 02:02:17,night,1,1,1,67
945,1299165334310653952,https://t.co/QekykcJKMw,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299090077314936843, 'id_str': '1299090077314936843', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299090077314936843/img/SFEx4lP5WmD_lTiL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299090077314936843/img/SFEx4lP5WmD_lTiL.jpg', 'url': 'https://t.co/QekykcJKMw', 'display_url': 'pic.twitter.com/QekykcJKMw', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299163503169863683/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299163503169863683, 'source_status_id_str': '1299163503169863683', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 02:02:07,52308,14906,und,,,2020-08-28 02:02:07,night,1,0,1,67
946,1299165301674835968,https://t.co/vskaY4jx1g,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1299163167633952771, 'id_str': '1299163167633952771', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1299163167633952771/img/XvI_4z24w9OkFJwI.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1299163167633952771/img/XvI_4z24w9OkFJwI.jpg', 'url': 'https://t.co/vskaY4jx1g', 'display_url': 'pic.twitter.com/vskaY4jx1g', 'expanded_url': 'https://twitter.com/TeamTrump/status/1299163399876730882/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1299163399876730882, 'source_status_id_str': '1299163399876730882', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-28 02:01:59,35178,8686,und,,,2020-08-28 02:01:59,night,1,23,1,67
